DBL1;Double;localhost;FromDDS;Var1
DBL2;Double;localhost;FromDDS;Var2
DBL3;Double;localhost;FromDDS;Var3
DBL4;Double;localhost;FromDDS;Var4
INT64;Double;localhost;FromDDS;Var5
